"","from_id","travel_time1","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time7","average"
"294","42017100304",172,167,162,157,147,152,177,162
"295","42091202100",84,92,87,82,89,81,84,85.5714285714286
"296","42091203303",133,129,134,137,144,148,107,133.142857142857
"297","42091200502",97,94,138,136,126,131,102,117.714285714286
"298","42091202603",79,74,69,68,90,94,84,79.7142857142857
"299","42091206300",151,NA,NA,NA,179,NA,153,NA
"300","42091202201",74,82,78,73,80,72,75,76.2857142857143
"301","42091205300",100,96,102,101,96,96,105,99.4285714285714
"302","42045406902",145,143,NA,NA,NA,NA,150,NA
"303","42045407805",108,103,98,98,115,120,113,107.857142857143
"304","42045401401",88,87,82,77,72,72,70,78.2857142857143
"305","42045406300",140,135,134,132,154,129,145,138.428571428571
"306","42045405000",130,127,132,130,120,125,135,128.428571428571
"307","42045404800",100,97,117,115,107,110,105,107.285714285714
"308","42045406202",140,135,131,130,123,128,145,133.142857142857
"309","42045409100",112,111,106,101,91,96,90,101
"310","42045402700",85,82,87,85,87,82,89,85.2857142857143
"311","42045409602",84,83,97,98,91,96,89,91.1428571428571
"312","42045407502",79,101,98,93,83,88,81,89
"313","42045406100",140,135,130,125,116,120,145,130.142857142857
"314","42045403601",100,95,90,85,120,85,105,97.1428571428571
"315","42045403501",100,95,90,85,120,85,105,97.1428571428571
"316","42045410800",140,135,130,125,120,120,145,130.714285714286
"317","42045401900",76,76,98,93,95,89,81,86.8571428571429
"318","42045401402",76,71,66,61,114,60,81,75.5714285714286
"319","42045403402",130,125,120,115,110,110,135,120.714285714286
"320","42045401302",76,75,98,121,115,120,81,98
"321","42045400600",76,71,66,61,63,60,81,68.2857142857143
"322","42045400402",58,55,52,58,54,56,52,55
"323","42045408300",84,79,76,90,91,93,89,86
"324","42045407201",84,80,126,125,115,120,89,105.571428571429
"325","42045407902",140,135,130,125,115,120,145,130
"326","42101030600",70,65,62,70,63,68,72,67.1428571428571
"327","42101030700",70,65,65,72,63,68,74,68.1428571428571
"328","42101031101",85,83,78,73,80,73,72,77.7142857142857
"329","42101031300",63,61,76,73,66,68,68,67.8571428571429
"330","42101031600",83,82,78,84,79,83,77,80.8571428571429
"331","42101031700",71,72,70,76,71,75,70,72.1428571428571
"332","42101032300",75,74,69,65,70,71,61,69.2857142857143
"333","42101032600",79,74,72,78,70,75,82,75.7142857142857
"334","42101033101",87,82,82,88,83,83,81,83.7142857142857
"335","42101033600",88,84,89,88,96,85,93,89
"336","42101035302",103,101,131,128,118,123,108,116
"337","42101036301",112,110,105,101,94,99,110,104.428571428571
"338","42101003800",37,36,35,31,38,30,41,35.4285714285714
"339","42101008302",44,39,39,51,43,48,45,44.1428571428571
"340","42101000600",25,27,27,27,25,26,26,26.1428571428571
"341","42101001400",44,39,39,43,39,44,45,41.8571428571429
"342","42101001900",43,44,43,43,45,48,44,44.2857142857143
"343","42101002300",33,33,32,33,33,32,32,32.5714285714286
"344","42101002400",29,46,45,42,39,41,33,39.2857142857143
"345","42101002900",26,27,26,25,26,25,27,26
"346","42101003001",33,33,32,31,31,29,31,31.4285714285714
"347","42101003300",44,39,37,56,49,53,49,46.7142857142857
"348","42101003902",32,31,28,27,31,30,31,30
"349","42101036201",83,97,93,88,93,87,84,89.2857142857143
"350","42101004002",33,37,36,36,30,35,33,34.2857142857143
"351","42101035701",101,100,98,99,102,105,103,101.142857142857
"352","42101037200",41,49,45,43,39,42,42,43
"353","42101005500",69,69,74,72,72,69,62,69.5714285714286
"354","42101006500",45,47,46,45,46,47,46,46
"355","42101007101",35,40,38,35,38,40,38,37.7142857142857
"356","42101007102",51,49,49,51,48,49,49,49.4285714285714
"357","42101008000",37,43,42,38,43,44,41,41.1428571428571
"358","42101008102",52,50,56,53,49,51,55,52.2857142857143
"359","42101017601",55,52,53,54,60,53,58,55
"360","42101008400",36,36,42,37,43,37,41,38.8571428571429
"361","42101009100",30,28,33,30,33,28,33,30.7142857142857
"362","42101009300",35,31,30,36,31,32,37,33.1428571428571
"363","42101010000",66,68,68,72,67,71,67,68.4285714285714
"364","42101010100",49,48,47,57,52,56,50,51.2857142857143
"365","42101014400",40,36,41,40,43,38,42,40
"366","42101015101",51,47,51,65,56,61,55,55.1428571428571
"367","42101015300",42,38,38,39,36,38,47,39.7142857142857
"368","42101015800",53,50,46,52,49,51,51,50.2857142857143
"369","42101016701",47,46,42,41,46,42,48,44.5714285714286
"370","42101017201",56,57,57,55,47,50,50,53.1428571428571
"371","42091206004",148,143,138,134,179,NA,153,NA
"372","42101017900",55,54,60,61,54,59,60,57.5714285714286
"373","42101018002",55,52,55,56,58,52,56,54.8571428571429
"374","42101037900",56,78,77,72,62,67,60,67.4285714285714
"375","42101019000",51,65,60,55,49,50,50,54.2857142857143
"376","42101019100",67,65,60,58,72,74,68,66.2857142857143
"377","42101019800",43,43,42,41,45,49,48,44.4285714285714
"378","42101020200",50,47,47,53,46,50,51,49.1428571428571
"379","42101020500",68,65,63,71,66,68,69,67.1428571428571
"380","42101021000",45,42,62,60,50,55,50,52
"381","42101021800",71,70,65,60,54,55,53,61.1428571428571
"382","42101038500",84,92,87,84,82,83,84,85.1428571428571
"383","42101023600",70,65,60,55,72,55,75,64.5714285714286
"384","42101026301",79,74,71,88,81,86,81,80
"385","42101024500",61,61,64,63,72,64,66,64.4285714285714
"386","42101024600",61,59,58,56,70,58,60,60.2857142857143
"387","42101038900",78,74,69,64,58,59,70,67.4285714285714
"388","42101026000",76,74,69,66,81,83,68,73.8571428571429
"389","42101026100",79,76,84,86,83,85,84,82.4285714285714
"390","42101026500",70,68,76,73,66,68,75,70.8571428571429
"391","42101027300",61,56,51,46,64,44,66,55.4285714285714
"392","42101027401",59,56,51,49,63,65,51,56.2857142857143
"393","42101027901",67,65,64,65,63,65,58,63.8571428571429
"394","42101027902",57,56,54,58,54,59,55,56.1428571428571
"395","42101028700",43,41,54,59,54,58,48,51
"396","42101029100",86,83,78,76,90,86,78,82.4285714285714
"397","42101029200",79,74,74,75,78,81,81,77.4285714285714
"398","42101030000",75,73,69,64,59,59,57,65.1428571428571
"399","42101010300",36,33,39,37,40,34,38,36.7142857142857
"400","42101037500",87,85,80,75,89,73,75,80.5714285714286
"401","42101036000",95,95,101,96,102,96,100,97.8571428571429
"402","42101002000",48,46,47,53,53,58,53,51.1428571428571
"403","42101014100",43,41,49,46,43,44,46,44.5714285714286
"404","42101017400",51,47,46,47,49,47,43,47.1428571428571
"405","42101024000",66,65,60,55,46,50,49,55.8571428571429
"406","42101002702",37,33,42,45,39,44,42,40.2857142857143
"407","42101038000",79,74,71,77,70,75,81,75.2857142857143
"408","42045980000",130,125,120,115,105,110,135,120
"409","42101016001",55,50,46,54,62,64,60,55.8571428571429
"410","42101004104",37,37,45,40,38,39,41,39.5714285714286
"411","42101001204",28,28,29,27,27,27,27,27.5714285714286
"412","42101036902",28,30,30,26,29,26,29,28.2857142857143
"413","42101020701",70,70,74,71,80,73,75,73.2857142857143
"414","42101000403",15,15,14,14,15,15,15,14.7142857142857
"415","42101000806",18,18,18,18,18,19,19,18.2857142857143
