"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"370","42101005500",67,68,68,63,58,57,65,63.7142857142857
"371","42101006500",49,49,49,48,48,48,48,48.4285714285714
"372","42101007101",35,35,35,35,35,35,35,35
"373","42101007102",48,48,49,49,50,49,48,48.7142857142857
"374","42101008000",34,36,35,32,32,34,34,33.8571428571429
"375","42101008102",46,44,52,51,50,52,50,49.2857142857143
"376","42101017601",53,51,48,46,50,49,48,49.2857142857143
"377","42101008400",38,37,36,38,36,36,35,36.5714285714286
"378","42101009100",28,28,28,28,28,28,28,28
"379","42101009300",35,34,31,31,33,33,35,33.1428571428571
"380","42101010000",62,61,56,52,50,47,45,53.2857142857143
"381","42101010100",53,49,49,51,48,50,51,50.1428571428571
"382","42101014400",37,36,36,38,36,38,36,36.7142857142857
"383","42101015101",49,61,57,53,48,47,57,53.1428571428571
"384","42101015300",43,41,38,37,40,40,40,39.8571428571429
"385","42101015800",46,57,55,50,50,58,53,52.7142857142857
"386","42101016701",46,41,41,44,45,49,45,44.4285714285714
"387","42101017201",51,55,50,48,52,49,48,50.4285714285714
"388","42091206004",150,145,140,136,NA,NA,NA,NA
"389","42101017900",52,59,55,52,53,58,53,54.5714285714286
"390","42101018002",62,59,56,56,62,58,54,58.1428571428571
"391","42101037900",75,74,71,68,63,62,76,69.8571428571429
"392","42101019000",68,66,67,66,67,68,67,67
"393","42101019100",67,65,69,66,64,68,65,66.2857142857143
"394","42101019800",52,48,43,38,38,49,44,44.5714285714286
"395","42101020200",43,45,49,48,45,45,47,46
"396","42101020500",63,61,61,65,64,62,62,62.5714285714286
"397","42101021000",44,40,60,59,54,49,44,50
"398","42101021600",74,71,119,117,112,107,102,100.285714285714
"399","42101021800",71,69,64,59,54,52,72,63
"400","42101038500",82,80,79,83,83,81,81,81.2857142857143
"401","42101023600",66,62,57,54,79,77,72,66.7142857142857
"402","42101026301",76,80,78,75,79,77,74,77
"403","42101024500",61,65,65,63,62,60,59,62.1428571428571
"404","42101024600",59,59,61,62,60,59,57,59.5714285714286
"405","42101038900",67,62,62,73,68,63,63,65.4285714285714
"406","42101026000",74,71,75,73,70,74,72,72.7142857142857
"407","42101026100",85,83,80,84,82,79,83,82.2857142857143
"408","42101026500",72,69,67,71,68,66,70,69
